state,plate_title,plate_img,color_bg,text_color,visual_elements,category,rarity,layout_style,confidence_score,notes,source
AR,Zeta Phi Beta Sorority License Plate,zpbs_lg.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.736,Improved auto-classification with 73.6% confidence,https://www.dfa.arkansas.gov/specialty-plates/details/zeta-phi-beta-sorority-license-plate1
AZ,Alice Cooper’s Solid Rock,license-plate-Alice-Cooper-Solid-Rock_0.jpg,red,light_on_dark,text_focused,specialty_paid,uncommon,text_focused,0.526,Improved auto-classification with 52.6% confidence,https://azdot.gov/license-plates/alice-coopers-solid-rock
AZ,All in for Arizona Schools,license-plate-extraordinary-educator.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.647,Improved auto-classification with 64.7% confidence,https://azdot.gov/all-arizona-schools
AZ,Alzheimer's Awareness,License-Plate-Alzheimers-Awareness.jpg,multicolor,dark_on_light,text_focused,cause_charity,rare,text_focused,0.566,Improved auto-classification with 56.6% confidence,https://azdot.gov/alzheimers-awareness
AZ,Amateur Radio,license-plate-amateur-radio.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.564,Improved auto-classification with 56.4% confidence,https://azdot.gov/amateur-radio
AZ,Arizona 4-H,license-plate-arizona-4h.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.608,Improved auto-classification with 60.8% confidence,https://azdot.gov/license-plates/arizona-4-h
AZ,Arizona Agriculture,license-plate-arizona-agriculture.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.482,Improved auto-classification with 48.2% confidence,https://azdot.gov/arizona-agriculture
AZ,Arizona Cardinals,license-plate-arizona-cardinals.jpg,black,light_on_dark,text_focused,sports,uncommon,text_focused,0.632,Improved auto-classification with 63.2% confidence,https://azdot.gov/arizona-cardinals
AZ,Arizona Centennial,license-plate-az-centennial.jpg,blue,light_on_dark,text_focused,historical,rare,text_focused,0.495,Improved auto-classification with 49.5% confidence,https://azdot.gov/arizona-centennial
AZ,Arizona Coyotes,licenese-plate-Coyotes-updated.jpg,red,light_on_dark,text_focused,sports,uncommon,text_focused,0.508,Improved auto-classification with 50.8% confidence,https://azdot.gov/arizona-coyotes
AZ,Arizona Diamondbacks,dbacks-license-plate.jpg,multicolor,dark_on_light,text_focused,sports,uncommon,text_focused,0.676,Improved auto-classification with 67.6% confidence,https://azdot.gov/arizona-diamondbacks
AZ,Arizona Education,license-plate-arizona-education_0.jpg,black,light_on_dark,text_focused,university,uncommon,text_focused,0.567,Improved auto-classification with 56.7% confidence,https://azdot.gov/arizona-education
AZ,Arizona Highways,license-plate-arizona-highways.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.539,Improved auto-classification with 53.9% confidence,https://azdot.gov/license-plates/arizona-highways
AZ,Arizona Historical Society,AHS-new-platex.jpg,multicolor,dark_on_light,text_focused,historical,rare,text_focused,0.495,Improved auto-classification with 49.5% confidence,https://azdot.gov/arizona-historical-society
AZ,Arizona REALTORS® Homes For All,license-plate-Arizona-REALTORS-Homes-For-All.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.557,Improved auto-classification with 55.7% confidence,https://azdot.gov/arizona-realtorsr-homes-all
AZ,Arizona Rodeo,license-plate-rodeo-300x.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.542,Improved auto-classification with 54.2% confidence,https://azdot.gov/arizona-rodeo
AZ,Arizona Science Center,license-plate-az-science-center.jpg,black,light_on_dark,text_focused,specialty_paid,uncommon,text_focused,0.506,Improved auto-classification with 50.6% confidence,https://azdot.gov/arizona-science-center
AZ,Arizona Sportsmen for Wildlife Conservation,license-plate-arizona-sportsmen.jpg,white,dark_on_light,text_focused,sports,uncommon,text_focused,0.493,Improved auto-classification with 49.3% confidence,https://azdot.gov/arizona-sportsmen-wildlife-conservation
AZ,Arizona State University (ASU),asu-new.jpg,black,light_on_dark,text_focused,university,uncommon,text_focused,0.602,Improved auto-classification with 60.2% confidence,https://azdot.gov/arizona-state-university-asu
AZ,Barrett-Jackson,license-plate-barrett-jackson.jpg,black,light_on_dark,text_focused,specialty_paid,uncommon,text_focused,0.612,Improved auto-classification with 61.2% confidence,https://azdot.gov/barrett-jackson
AZ,Boy Scouts of Arizona,license-plate-boy-scouts.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.534,Improved auto-classification with 53.4% confidence,https://azdot.gov/boy-scouts-arizona
AZ,Cancer Support for Families,license-plate-Cancer-Support-for-Families.jpg,black,light_on_dark,text_focused,cause_charity,rare,text_focused,0.507,Improved auto-classification with 50.7% confidence,https://azdot.gov/cancer-support-families
AZ,Channel 8 PBS,license-plate-pbs8.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.647,Improved auto-classification with 64.7% confidence,https://azdot.gov/license-plates/channel-8-pbs
AZ,Character Education,license-plate-character-education.jpg,white,dark_on_light,text_focused,university,uncommon,text_focused,0.65,Improved auto-classification with 65.0% confidence,https://azdot.gov/license-plates/character-education
AZ,Child Abuse Prevention,license-plate-child-abuse-prevention.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.667,Improved auto-classification with 66.7% confidence,https://azdot.gov/child-abuse-prevention
AZ,Childhood Cancer Research,license-plate-childhood-cancer-research.jpg,multicolor,dark_on_light,text_focused,cause_charity,rare,text_focused,0.673,Improved auto-classification with 67.3% confidence,https://azdot.gov/childhood-cancer-research
AZ,Choose Life,license-plate-choose-life.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.621,Improved auto-classification with 62.1% confidence,https://azdot.gov/choose-life
AZ,Classic Car,license-plate-classic-car.jpg,red,light_on_dark,text_focused,specialty_paid,uncommon,text_focused,0.524,Improved auto-classification with 52.4% confidence,https://azdot.gov/license-plates/classic-car
AZ,Congenital Heart Defect Awareness,license-plate-congenital-heart-defect-awareness.jpg,white,dark_on_light,text_focused,cause_charity,rare,text_focused,0.549,Improved auto-classification with 54.9% confidence,https://azdot.gov/congenital-heart-defect-awareness
AZ,Congressional Medal of Honor,license-plate-congressional-medal-of-honor_0.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.692,Improved auto-classification with 69.2% confidence,https://azdot.gov/congressional-medal-honor
AZ,Deaf / Hard of Hearing,license-plate-hearing-impaired_0.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.584,Improved auto-classification with 58.4% confidence,https://azdot.gov/deaf-hard-hearing
AZ,Deaf/Hard of Hearing Placard,deaf-hard-hearing-placard.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.605,Improved auto-classification with 60.5% confidence,https://azdot.gov/deafhard-hearing-placard
AZ,Diné College Warriors,license-plate-Dine-College-Warriors.jpg,blue,light_on_dark,text_focused,sports,uncommon,text_focused,0.631,Improved auto-classification with 63.1% confidence,https://azdot.gov/dine-college-warriors
AZ,"Disability (full size 6 x 12"")""",license-plate-regular-disability.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.63,Improved auto-classification with 63.0% confidence,https://azdot.gov/disability-full-size-6-x-12
AZ,Distinguished Flying Cross,License-Plate-Distinguished-Flying-Cross.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.721,Improved auto-classification with 72.1% confidence,https://azdot.gov/distinguished-flying-cross
AZ,Donate Life Arizona (Organ Donation),Organ-Donor-6-zerosx.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.557,Improved auto-classification with 55.7% confidence,https://azdot.gov/license-plates/donate-life-arizona-organ-donation
AZ,Environmental,license-plate-environmental.jpg,multicolor,dark_on_light,text_focused,environmental,rare,text_focused,0.535,Improved auto-classification with 53.5% confidence,https://azdot.gov/environmental
AZ,Farm Vehicle,license-plate-farm-vehicle.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.727,Improved auto-classification with 72.7% confidence,https://azdot.gov/farm-vehicle
AZ,Fiesta Bowl,License-Plate-Fiesta-Bowl.jpg,black,light_on_dark,text_focused,specialty_paid,uncommon,text_focused,0.472,Improved auto-classification with 47.2% confidence,https://azdot.gov/fiesta-bowl
AZ,Fire Fighter,license-plate-firefighter.jpg,white,dark_on_light,text_focused,professional,uncommon,text_focused,0.575,Improved auto-classification with 57.5% confidence,https://azdot.gov/fire-fighter
AZ,Firefighter Safety Training,license-plate-firefighter-safety-training.jpg,black,light_on_dark,text_focused,professional,uncommon,text_focused,0.56,Improved auto-classification with 56.0% confidence,https://azdot.gov/firefighter-safety-training
AZ,First Responder,license-plate-first-responders.jpg,black,light_on_dark,text_focused,professional,rare,text_focused,0.576,Improved auto-classification with 57.6% confidence,https://azdot.gov/license-plates/first-responder
AZ,Former Prisoner of War,license-plate-former-pow.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.743,Improved auto-classification with 74.3% confidence,https://azdot.gov/former-prisoner-war
AZ,Fraternal Order of Police,license-plate-fraternal-order-of-police.jpg,white,dark_on_light,text_focused,professional,uncommon,text_focused,0.594,Improved auto-classification with 59.4% confidence,https://azdot.gov/license-plates/fraternal-order-police
AZ,Girl Scouts,license-plate-girl-scouts.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.704,Improved auto-classification with 70.4% confidence,https://azdot.gov/girl-scouts
AZ,Gold Star Family,GOLD-STAR-FAMILY-00000.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.766,Improved auto-classification with 76.6% confidence,https://azdot.gov/gold-star-family
AZ,Golden Rule,license-plate-golden-rule.jpg,blue,light_on_dark,text_focused,specialty_paid,uncommon,text_focused,0.482,Improved auto-classification with 48.2% confidence,https://azdot.gov/golden-rule
AZ,Grand Canyon University,license-plate-gcu-grand-canyon-university.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.725,Improved auto-classification with 72.5% confidence,https://azdot.gov/grand-canyon-university
AZ,Habitat for Humanity,License-Plate-Habitat-for-Humanity.jpg,red,light_on_dark,text_focused,specialty_paid,uncommon,text_focused,0.577,Improved auto-classification with 57.7% confidence,https://azdot.gov/habitat-humanity
AZ,Historic Vehicle,license-plate-historic-vehicle.jpg,multicolor,dark_on_light,text_focused,historical,rare,text_focused,0.549,Improved auto-classification with 54.9% confidence,https://azdot.gov/historic-vehicle
AZ,Honorary Foreign Consul,license-plate-honorary-foreign-consul.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.535,Improved auto-classification with 53.5% confidence,https://azdot.gov/honorary-foreign-consul
AZ,Honoring Fallen Police Officers,license-plate-Honoring-Fallen-Police-Officers.jpg,black,light_on_dark,text_focused,professional,uncommon,text_focused,0.468,Improved auto-classification with 46.8% confidence,https://azdot.gov/honoring-fallen-police-officers
AZ,Horseless Carriage,license-plate-horseless.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.662,Improved auto-classification with 66.2% confidence,https://azdot.gov/horseless-carriage
AZ,Hunger Relief,license-plate-hunger-relief.jpg,multicolor,dark_on_light,text_focused,cause_charity,rare,text_focused,0.644,Improved auto-classification with 64.4% confidence,https://azdot.gov/hunger-relief
AZ,In God We Trust,license-plate-in-god-we-trust.jpg,blue,light_on_dark,text_focused,cause_charity,rare,text_focused,0.51,Improved auto-classification with 51.0% confidence,https://azdot.gov/god-we-trust
AZ,Keep Arizona Beautiful,license-plate-keep-arizona-beautiful.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.49,Improved auto-classification with 49.0% confidence,https://azdot.gov/keep-arizona-beautiful
AZ,Legion of Valor,license-plate-legion-of-valor.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.629,Improved auto-classification with 62.9% confidence,https://azdot.gov/legion-valor
AZ,Luke Air Force Base,license-plate-luke-af-base.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.492,Improved auto-classification with 49.2% confidence,https://azdot.gov/license-plates/luke-air-force-base
AZ,Make-A-Wish Arizona,license-plate-make-a-wish_0.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.707,Improved auto-classification with 70.7% confidence,https://azdot.gov/license-plates/make-wish-arizona
AZ,Masonic Fraternity,license-plate-az-masonic.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.622,Improved auto-classification with 62.2% confidence,https://azdot.gov/masonic-fraternity
AZ,Midwestern University,license-plate-midwestern-university.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.475,Improved auto-classification with 47.5% confidence,https://azdot.gov/midwestern-university
AZ,Military Support/Freedom,license-plate-military-support.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.569,Improved auto-classification with 56.9% confidence,https://azdot.gov/military-supportfreedom
AZ,National Guard,license-plate-national-guard.jpg,white,dark_on_light,text_focused,military,uncommon,text_focused,0.574,Improved auto-classification with 57.4% confidence,https://azdot.gov/national-guard
